Trip_Seconds,Trip_Miles,Trip_Cost,Temp,Vis,Wind_Speed,Is_Snow,Is_Rain,Is_Thunderstorm,Is_Fog,Is_Good_Weather,Pickup_Crime_Pct,Pickup_Pop_Dens,Pickup_Pct_At_Least_1_Veh,Pickup_Pct_In_Poverty,Pickup_Pct_Unemp,Pickup_Pct_Comm_By_Pub_Tpt,Pickup_Pct_At_Least_1_Worker,Pickup_Hs_Unit_Dens,Dropoff_Crime_Pct,Dropoff_Pop_Dens,Dropoff_Pct_At_Least_1_Veh,Dropoff_Pct_In_Poverty,Dropoff_Pct_Unemp,Dropoff_Pct_Comm_By_Pub_Tpt,Dropoff_Pct_At_Least_1_Worker,Dropoff_Hs_Unit_Dens,Trip_Month=1,Trip_Month=2,Trip_Month=3,Trip_Month=4,Trip_Month=5,Trip_Month=6,Trip_Month=7,Trip_Month=8,Trip_Month=9,Trip_Month=10,Trip_Month=11,Trip_Month=12,Trip_Time_Phase=early a,Trip_Time_Phase=early eve,Trip_Time_Phase=early m,Trip_Time_Phase=late a,Trip_Time_Phase=late eve,Trip_Time_Phase=late m,Trip_Time_Phase=night,Type,Label,Narrative
377.0,1.53120095744,7.55,88.0,10.0,8.0,False,False,False,False,True,2.731410664374053,0.0010182223910816,0.6920956775085814,0.1604562432592693,0.1976322305793112,0.2542985658224537,0.81124624017057,0.0012920945153004,1.8467447495059344,0.0005538375711173,0.6826766278136789,0.239319124932572,0.1931367386112016,0.4596171840503804,0.8787394655594759,0.0006551657792825,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,train,0.0,Trip_Seconds. Trip_Miles. Trip_Cost. Trip_Month=7. Dropoff_Crime_Pct. Dropoff_Pct_Comm_By_Pub_Tpt
596.0,2.4,5.05,52.0,10.0,10.0,False,False,False,False,True,1.8467447495059344,0.0005757679230129,0.926790555459069,0.0290638631078529,0.0949720262260308,0.2700140833661376,0.966510150693029,0.0006510624445479,0.8738727674002286,0.0016422755625664,0.8014411526338188,0.1270101975572018,0.2559855524778483,0.2690716293493498,0.8839636454185061,0.0013522767580737,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,train,1.0,Trip_Cost
1796.0,14.09,40.55,55.0,10.0,11.0,False,False,False,False,True,4.878502655486455,0.0008697115870168,0.6341706418188804,0.0896950612741906,0.1192338496806448,0.1668160936274757,0.8760466076895786,0.0019290232513183,0.7823171026726066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,train,0.0,Trip_Cost
485.0,1.81,8.5,18.0,10.0,7.0,False,False,False,False,True,0.4987178485163144,0.0009795557180026,0.8262748670477059,0.0404556087086393,0.1214920871005862,0.2548802007807731,0.7795953899925938,0.0010696025874716,2.2237605558843123,0.0004324511496602,0.6666660676854738,0.1165479908594346,0.0724391214266432,0.5367054061040061,0.9353091326961972,0.0005293301807564,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,train,1.0,Trip_Seconds. Trip_Miles. Trip_Cost
953.0,4.6,5.05,48.0,5.0,0.0,False,False,False,False,False,1.8690753994395009,0.0007473633080204,0.5620029562786342,0.1523809131580661,0.1989207917551108,0.5577082739223782,0.7380760182527749,0.0012911826631371,4.05487385043675,0.0014514430267733,0.5166665299823995,0.1130562642250876,0.226073344875356,0.2804347271868128,0.9132272716329968,0.0021059225709854,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,train,1.0,Trip_Cost
840.0,3.89308,8.22,43.0,10.0,11.0,False,False,False,False,True,2.2237605558843123,0.0003022156388417,0.799184804362545,0.0547421675734133,0.0944881063096182,0.4970467548752413,0.8032553551487719,0.0003601816044768,2.731410664374053,0.0006153964536312,0.8727388662164326,0.0765864093196594,0.2075133425712548,0.3126414532662196,0.9055586700879638,0.0007354087696469,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,train,1.0,Trip_Cost
449.0,3.0,10.05,-5.0,3.0,0.0,True,False,False,False,False,3.52452091451455,0.0012702290663729,0.6008999050450249,0.0599727305811403,0.0875503261162097,0.1590867289339307,0.942207261438356,0.0021382933227801,4.878502655486455,0.0006467530094117,0.7171080881406804,0.0840786869175053,0.1281754702942762,0.3198099612386874,0.7961441946293037,0.0009920951535969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,train,0.0,Trip_Seconds
878.0,7.0,16.05,8.0,10.0,7.0,False,False,False,False,True,4.878502655486455,0.0008697115870168,0.6341706418188804,0.0896950612741906,0.1192338496806448,0.1668160936274757,0.8760466076895786,0.0019290232513183,1.3655192434375802,0.0007515954811932,0.7452448722498137,0.0771208027967087,0.1168531544262164,0.4243882785810679,0.8393389192497902,0.0009528855105779,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,train,0.0,Trip_Cost
1701.0,14.27,32.55,59.0,10.0,5.0,False,False,False,False,True,0.6189311806586797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8467447495059344,0.0004187927726024,0.921400642613028,0.0078089077588848,0.0825580915359932,0.4092613208627529,0.9365521434165308,0.00054164018496,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,train,0.0,Trip_Cost
465.0,2.19,8.5,40.0,10.0,9.0,False,False,False,False,True,1.3655192434375802,0.0014956884735801,0.5289939576345662,0.2401310968267863,0.1910706324437933,0.4777336769585163,0.6693489540002475,0.0020425488456407,1.3655192434375802,0.0004920863170955,0.6779522220848645,0.0863955878046959,0.1566682416121757,0.4807471796448586,0.8929126827459191,0.0006104850232841,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,train,1.0,Trip_Seconds. Trip_Miles. Trip_Cost. Trip_Month=12. Pickup_Pop_Dens. Dropoff_Crime_Pct
2763.0,17.84806116016,27.75,79.0,10.0,6.0,False,False,False,False,True,4.878502655486455,0.0016255392413829,0.5757574700169935,0.1191715835299901,0.2001110678918111,0.1426134181826308,0.8117537535805778,0.0030091121386671,0.6189311806586797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,train,0.0,Trip_Seconds. Trip_Miles. Trip_Cost
529.0,1.3,10.55,-9.0,10.0,11.0,False,False,False,False,True,4.878502655486455,0.001087091390894,0.6553952792133845,0.1198017837901639,0.2540254135963918,0.2152777154867721,0.793883918293467,0.0019682328943373,4.05487385043675,0.0026100966185898,0.5600388235246933,0.0848184511707127,0.2458706705171618,0.188698726461614,0.7921729712964303,0.004471723008492,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,train,0.0,Trip_Miles
2041.0,6.40444686176,10.0,79.0,10.0,9.0,False,False,False,False,True,1.8467447495059344,0.0005284445320803,0.8568816254497489,0.04705880622838,0.1153469621960106,0.3689209788032538,0.8432079824904444,0.000557141671735,1.6409305926182314,0.0009855192347461,0.91654814954162,0.126033031811357,0.2570560676612844,0.1543844568199024,0.8267320885911679,0.0007057735743419,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,train,1.0,Trip_Seconds
150.0,0.3,6.0,68.0,10.0,13.0,False,False,False,False,True,1.4321390157393863,0.0012475292284459,0.6732446867535792,0.1292003361724463,0.2138713205873088,0.330583461477708,0.7483012784531612,0.0015423979341077,1.4321390157393863,0.0012475292284459,0.6732446867535792,0.1292003361724463,0.2138713205873088,0.330583461477708,0.7483012784531612,0.0015423979341077,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,train,1.0,Trip_Seconds. Trip_Miles. Trip_Cost. Temp. Is_Good_Weather. Pickup_Pop_Dens. Pickup_Pct_At_Least_1_Worker. Pickup_Hs_Unit_Dens. Dropoff_Crime_Pct. Dropoff_Pct_At_Least_1_Worker
825.0,2.8,15.35,40.0,5.0,11.0,False,True,False,False,False,2.731410664374053,0.000536908878426,0.7874611716657709,0.0738086442821052,0.1002900537546399,0.5735016041659156,0.9579503379584572,0.0006314576230384,4.878502655486455,0.0015782158504503,0.3971794575501036,0.1756616626258076,0.1914321543736714,0.289871033172922,0.734792520565666,0.0025540979092141,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,train,0.0,Trip_Cost
1666.0,10.4,7.55,40.0,6.0,8.0,False,False,False,False,False,1.3052264886169511,0.0003337645661301,0.5987722714450657,0.197694410550772,0.5081804541092838,0.345744067829667,0.59509129436651,0.0005097253592469,3.52452091451455,0.0011967431503719,0.5348454400531729,0.1135770049645879,0.1868372601760036,0.191479877639255,0.8852142975637339,0.001931758807808,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train,1.0,Trip_Cost
749.0,3.849915,13.05,70.0,10.0,11.0,False,False,False,False,True,4.878502655486455,0.0008697115870168,0.6341706418188804,0.0896950612741906,0.1192338496806448,0.1668160936274757,0.8760466076895786,0.0019290232513183,1.8690753994395009,0.0006521394116317,0.7851472349335005,0.0898105519887158,0.1817363105099817,0.3361254784683359,0.7555870543712658,0.0006788739355265,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,train,0.0,Trip_Seconds
2615.0,17.2,30.05,70.0,10.0,8.0,False,True,False,False,False,1.4321390157393863,0.0010028326704531,0.6136817838622818,0.2143636771262487,0.4220099085925628,0.3948696483211626,0.7701203369616011,0.0010148914576777,1.5932918727599568,0.0008296983133828,0.8909586673853227,0.117688157145617,0.225268534542966,0.1792408874070016,0.8136640347384163,0.0007609406302175,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,train,0.0,Trip_Cost
192.0,1.0,5.05,23.0,10.0,10.0,False,False,False,False,True,0.7026711179095534,0.0038641664783028,0.7769825433150916,0.0574585606499969,0.1109520777254463,0.2908875041245113,0.8644419685077832,0.0057720241932615,4.05487385043675,0.0017715492158456,0.5427832950598978,0.1837831578247107,0.2302871762027185,0.2453262962731557,0.8334324333070412,0.0027651916850024,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,train,0.0,Trip_Seconds. Trip_Miles. Trip_Cost. Trip_Time_Phase=early a. Pickup_Pop_Dens. Pickup_Pct_At_Least_1_Worker. Pickup_Hs_Unit_Dens. Dropoff_Crime_Pct. Trip_Month=1
378.0,1.660044,7.55,18.0,10.0,5.0,False,False,False,False,True,3.52452091451455,0.0011967431503719,0.5348454400531729,0.1135770049645879,0.1868372601760036,0.191479877639255,0.8852142975637339,0.001931758807808,3.52452091451455,0.0004005174793561,0.6494456956387508,0.2917716851228242,0.2836321280088968,0.2117463587740658,0.7503065801887083,0.0004367771861883,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,train,0.0,Trip_Seconds. Trip_Miles. Trip_Cost
639.0,2.721357,10.05,39.0,10.0,36.0,False,False,False,False,True,2.592960634785942,0.0005971211603849,0.717465139156559,0.2722292937405625,0.337880200482581,0.3514703298012281,0.6523967017151526,0.0006743146747104,0.4510791286580396,0.0004051343955446,0.7235568226480498,0.3256148935769929,0.4231351422106985,0.277928776663792,0.6995183900019352,0.0004518227468816,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,train,0.0,Trip_Seconds. Trip_Miles. Trip_Cost. Pickup_Pct_At_Least_1_Worker. Dropoff_Crime_Pct
854.0,3.0,6.0,37.0,10.0,5.0,False,False,False,False,True,2.2237605558843123,0.0006656054171816,0.8166425834678537,0.0559258023976231,0.0821220631823898,0.4303745836786651,0.923835737774515,0.0007381443261366,1.8690753994395009,0.0007537115677796,0.8512391669190278,0.0699336217627305,0.1102546547403972,0.4795767762302055,0.9309321541132504,0.000864891776826,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,train,1.0,Trip_Cost
452.0,1.4,7.55,41.0,10.0,10.0,False,False,False,False,True,4.05487385043675,0.0014514430267733,0.5166665299823995,0.1130562642250876,0.226073344875356,0.2804347271868128,0.9132272716329968,0.0021059225709854,4.878502655486455,0.0004278342334716,0.4599857620140835,0.1263685554887976,0.1985292790579685,0.1897288233032644,0.6924142711104585,0.0008197550947459,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train,0.0,Trip_Seconds. Trip_Miles. Trip_Cost
911.0,2.397844,7.55,41.0,10.0,20.0,False,False,False,False,True,3.52452091451455,0.0011967431503719,0.5348454400531729,0.1135770049645879,0.1868372601760036,0.191479877639255,0.8852142975637339,0.001931758807808,4.878502655486455,0.0016255392413829,0.5757574700169935,0.1191715835299901,0.2001110678918111,0.1426134181826308,0.8117537535805778,0.0030091121386671,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,train,1.0,Trip_Cost
1698.0,6.77,10.0,43.0,10.0,5.0,False,False,False,False,True,4.05487385043675,0.0026100966185898,0.5600388235246933,0.0848184511707127,0.2458706705171618,0.188698726461614,0.7921729712964303,0.004471723008492,1.8690753994395009,0.0008110382771207,0.7002441563598257,0.1038863717273613,0.1163343896654597,0.5301722380065523,0.8826401551881882,0.0010203625706571,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,train,1.0,Trip_Seconds
1448.0,4.3,8.55,40.0,6.0,8.0,False,False,False,False,False,2.731410664374053,0.0006688757328152,0.7421870168053276,0.1647971916027634,0.1430205404193209,0.2183806484110947,0.8313796670705292,0.0007613965562991,4.878502655486455,0.0009062621735094,0.5440829553862033,0.0693896334672468,0.2663909431804657,0.3245079339864279,0.7341599952531025,0.0017503002273247,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,train,1.0,Trip_Cost
731.0,2.76247,10.05,82.0,10.0,14.0,False,False,False,False,True,3.0261752434971285,0.0015130019092872,0.8883267976439349,0.2528779415607647,0.2838157845714796,0.2103569603226245,0.811580509383957,0.0010427029486563,2.731410664374053,0.0006688757328152,0.7421870168053276,0.1647971916027634,0.1430205404193209,0.2183806484110947,0.8313796670705292,0.0007613965562991,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,train,1.0,Trip_Seconds. Trip_Miles. Trip_Cost. Trip_Time_Phase=late a. Pickup_Pop_Dens
777.0,3.3,10.05,72.0,10.0,8.0,False,False,False,False,True,1.3208579435704475,0.0015824480236232,0.8768777642413337,0.2178944477483265,0.2881896287757344,0.0830759471661682,0.7842233788717116,0.0011904229991,1.4321390157393863,0.0012302157927389,0.5547219383832463,0.276913159487701,0.1941091850870965,0.4702605744721401,0.853051192277125,0.0015086594040681,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,train,1.0,Trip_Seconds. Trip_Miles. Trip_Cost. Trip_Month=6
1351.0,4.5,7.5,45.0,10.0,16.0,False,False,False,False,True,1.8690753994395009,0.0008062289894243,0.8294757433156252,0.1457885598213887,0.1679586020805548,0.2324778887484148,0.8751517203704504,0.0009474143975985,4.878502655486455,0.000807960332995,0.397196118908656,0.1692856739796014,0.1850780262932254,0.3977310423750284,0.7408336661273666,0.0014411823439889,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,train,1.0,Trip_Cost
113.0,0.3,5.05,0.0,10.0,8.0,False,False,False,False,True,2.731410664374053,0.0006927297997893,0.7895289320312364,0.0527631067028306,0.1042964564458981,0.3434526907634634,0.9222628650117054,0.0009638277365367,2.731410664374053,0.0006927297997893,0.7895289320312364,0.0527631067028306,0.1042964564458981,0.3434526907634634,0.9222628650117054,0.0009638277365367,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train,0.0,Trip_Seconds. Trip_Miles. Trip_Cost
356.0,1.348263,7.55,70.0,10.0,8.0,False,False,False,False,True,4.05487385043675,0.0017715492158456,0.5427832950598978,0.1837831578247107,0.2302871762027185,0.2453262962731557,0.8334324333070412,0.0027651916850024,4.05487385043675,0.0014514430267733,0.5166665299823995,0.1130562642250876,0.226073344875356,0.2804347271868128,0.9132272716329968,0.0021059225709854,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,train,0.0,Trip_Seconds. Trip_Miles. Trip_Cost. Pickup_Pop_Dens. Pickup_Hs_Unit_Dens
2619.0,12.791182,37.55,88.0,10.0,10.0,False,False,False,False,True,0.7823171026726066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.878502655486455,0.0016255392413829,0.5757574700169935,0.1191715835299901,0.2001110678918111,0.1426134181826308,0.8117537535805778,0.0030091121386671,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,train,0.0,Trip_Cost
1323.0,9.255183,10.05,75.0,10.0,15.0,False,False,False,False,True,1.7030842349333244,0.0006863815400301,0.8727264793395643,0.2026344723558093,0.3619382322371366,0.0364741364178294,0.6736357512402261,0.0005448316675314,3.52452091451455,0.0012579172898701,0.7997545623058406,0.1853764106071186,0.4626916314506925,0.2192181696357753,0.8524183389967306,0.0008065332383791,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,train,1.0,Trip_Miles
1200.0,4.6,8.22,52.0,10.0,5.0,False,False,False,False,True,2.2237605558843123,0.0007631377716646,0.4864764303814216,0.0831862658970844,0.0908818861339652,0.6148906884176224,0.8749996801901753,0.001398325292317,2.731410664374053,0.0006765705931294,0.928700345196166,0.0588404791345603,0.1041229545342576,0.2921697342540965,0.9413891592814748,0.0008051654601342,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,train,1.0,Trip_Cost
1344.0,17.6,30.05,26.0,1.75,5.0,True,False,False,False,False,4.05487385043675,0.0014514430267733,0.5166665299823995,0.1130562642250876,0.226073344875356,0.2804347271868128,0.9132272716329968,0.0021059225709854,0.6189311806586797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,train,0.0,Trip_Cost
248.0,1.4,7.55,42.0,8.0,9.0,False,False,False,False,True,2.731410664374053,0.0009162654919179,0.7218443097843156,0.1438168919133126,0.1274044148377679,0.4426421578760961,0.7393200294562963,0.0010075966403718,2.731410664374053,0.0010541958630507,0.7466506120367958,0.1085766225225141,0.1232968230295235,0.4938836661866294,0.8183605916624934,0.0012050126337117,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train,0.0,Trip_Seconds. Trip_Miles. Trip_Cost
881.0,4.5,12.55,17.0,10.0,11.0,False,False,False,False,True,2.2237605558843123,0.0004162919430003,0.7333324279846568,0.0799445101920008,0.1007462060036032,0.564207264885748,0.956788942235874,0.0004249231080663,1.8690753994395009,0.0011902025191048,0.588434334869931,0.0478422421460736,0.1183370820462889,0.4621042215550108,0.8707994605888354,0.0019039473168294,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,train,0.0,Pickup_Pct_At_Least_1_Worker
539.0,1.9,7.55,63.0,4.0,9.0,False,True,False,False,False,1.8467447495059344,0.0009456983326199,0.6708601173457316,0.154222734756684,0.1657852549483725,0.4767289991179705,0.8421262816045935,0.001220058194405,0.8738727674002286,0.0016422755625664,0.8014411526338188,0.1270101975572018,0.2559855524778483,0.2690716293493498,0.8839636454185061,0.0013522767580737,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,train,0.0,Trip_Cost
422.0,1.8,8.05,57.0,10.0,7.0,False,False,False,False,True,4.878502655486455,0.0019810417879007,0.7387013464829175,0.0302971421346725,0.0817581323436424,0.1204444831587426,0.9527369585078042,0.0031787166410284,1.8690753994395009,0.0005026667500276,0.8209926701099625,0.0629558299593743,0.2435752829188363,0.3178236808706651,0.8462972387092421,0.0004910323899006,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,train,1.0,Trip_Seconds. Trip_Miles. Trip_Cost. Trip_Month=6. Trip_Time_Phase=early eve. Is_Good_Weather. Pickup_Pop_Dens. Pickup_Pct_Comm_By_Pub_Tpt. Pickup_Pct_At_Least_1_Worker. Pickup_Hs_Unit_Dens. Dropoff_Crime_Pct. Dropoff_Pct_At_Least_1_Worker
912.0,2.7,11.0,15.0,10.0,14.0,False,False,False,False,True,4.878502655486455,0.0004278342334716,0.4599857620140835,0.1263685554887976,0.1985292790579685,0.1897288233032644,0.6924142711104585,0.0008197550947459,0.7026711179095534,0.0038641664783028,0.7769825433150916,0.0574585606499969,0.1109520777254463,0.2908875041245113,0.8644419685077832,0.0057720241932615,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,train,1.0,Trip_Miles. Trip_Cost. Dropoff_Crime_Pct. Pickup_Pop_Dens
1016.0,5.3877890832,6.0,76.0,10.0,6.0,False,False,False,False,True,1.039491754407512,0.0006013533335577,0.7973439571321055,0.0895713085184553,0.1550320535194631,0.3162174294776668,0.8134166223503687,0.0007112446873213,2.2237605558843123,0.0012975458204885,0.5432508214708124,0.0887850333456386,0.1503688007624738,0.5657394509609248,0.836501702352257,0.0020653451497215,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,train,1.0,Trip_Cost
1058.0,5.7,10.05,0.0,10.0,8.0,False,False,False,False,True,1.8690753994395009,0.0003762786693662,0.6239123653126464,0.1262780540500746,0.118875995046113,0.5160767555653091,0.7902165323733344,0.0004404245948412,1.039491754407512,0.0005465274538188,0.4881971629843546,0.1772287227967336,0.2290766915113496,0.4737127745275057,0.7349781464709515,0.0009738581103322,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train,1.0,Trip_Cost
